"country_code"	"meteorite_class"	"count"	"average_mass"	"max_mass"	"min_mass"	
"NOR"	"Iron, ungrouped"	"1"	"2750.0"	"2750.0"	"2750.0"	
"NOR"	"Eucrite"	"1"	"470.0"	"470.0"	"470.0"	
"SVK"	"H5"	"3"	"6366.67"	"10500.0"	"4300.0"	
"SVK"	"L5"	"1"	"6100.0"	"6100.0"	"6100.0"	
"SVK"	"Iron, IIIAB"	"1"	"108500.0"	"108500.0"	"108500.0"	
"SVK"	"Iron, IAB-MG"	"1"	"150000.0"	"150000.0"	"150000.0"	
"BGR"	"H5"	"2"	"4334.0"	"5700.0"	"2968.0"	
"BGR"	"LL5"	"1"	"90.0"	"90.0"	"90.0"	
"BGR"	"Stone-uncl"	"1"	"24700.0"	"24700.0"	"24700.0"	
"BGR"	"Achondrite-ung"	"1"	"0.15"	"0.15"	"0.15"	
"BGR"	"L6"	"1"	"3600.0"	"3600.0"	"3600.0"	
"BGR"	"Iron, IIIAB"	"1"	"100000.0"	"100000.0"	"100000.0"	
"CRI"	"H5"	"1"	"1000.0"	"1000.0"	"1000.0"	
"HRV"	"Iron, IID"	"1"	"49000.0"	"49000.0"	"49000.0"	
"HRV"	"L6"	"1"	"10000.0"	"10000.0"	"10000.0"	
"HRV"	"H5"	"1"	"1708.0"	"1708.0"	"1708.0"	
"AZE"	"EH4"	"1"	"27000.0"	"27000.0"	"27000.0"	
"AZE"	"Iron, IAB complex"	"1"	"150200.0"	"150200.0"	"150200.0"	
"ESH"	"EH7-an"	"1"	"4720.0"	"4720.0"	"4720.0"	
"ESH"	"H6"	"1"	"130.0"	"130.0"	"130.0"	
"ESH"	"L5"	"3"	"610.33"	"882.0"	"343.0"	
"ESH"	"L6"	"5"	"99.58"	"387.0"	"5.4"	
"ESH"	"Eucrite-mmict"	"1"	"272.75"	"272.75"	"272.75"	
"ESH"	"CM2"	"1"	"31.14"	"31.14"	"31.14"	
"ESH"	"LL5"	"1"	"779.0"	"779.0"	"779.0"	
"ESH"	"H4"	"1"	"81.0"	"81.0"	"81.0"	
"ESH"	"H5/6"	"1"	"359.0"	"359.0"	"359.0"	
"ESH"	"H5"	"2"	"292.25"	"413.5"	"171.0"	
"ESH"	"Lunar"	"1"	"208.0"	"208.0"	"208.0"	
"ESH"	"L3"	"1"	"160.1"	"160.1"	"160.1"	
"ESH"	"Ureilite"	"1"	"313.0"	"313.0"	"313.0"	
"ESH"	"CK3"	"1"	"71.0"	"71.0"	"71.0"	
"ESH"	"Lunar (norite)"	"1"	"633.0"	"633.0"	"633.0"	
"ESH"	"Eucrite-pmict"	"1"	"12870.0"	"12870.0"	"12870.0"	
"ESH"	"LL6"	"1"	"13266.0"	"13266.0"	"13266.0"	
"LTU"	"Howardite"	"1"	"30.0"	"30.0"	"30.0"	
"LTU"	"OC"	"1"	"1001.0"	"1001.0"	"1001.0"	
"LTU"	"Eucrite-mmict"	"1"	"3858.0"	"3858.0"	"3858.0"	
"LTU"	"L6"	"1"	"44100.0"	"44100.0"	"44100.0"	
"AGO"	"LL6"	"1"	"483.0"	"483.0"	"483.0"	
"PRT"	"Iron, IIIAB"	"1"	"25250.0"	"25250.0"	"25250.0"	
"PRT"	"L5"	"1"	"4885.0"	"4885.0"	"4885.0"	
"PRT"	"H4"	"1"	"20000.0"	"20000.0"	"20000.0"	
"PRT"	"Stone-uncl"	"1"	"4500.0"	"4500.0"	"4500.0"	
"PRT"	"Iron, IIAB"	"1"	"162000.0"	"162000.0"	"162000.0"	
"HUN"	"CV3"	"1"	"3000.0"	"3000.0"	"3000.0"	
"HUN"	"L6"	"3"	"1841.4"	"3750.0"	"224.2"	
"HUN"	"OC"	"1"	"550.0"	"550.0"	"550.0"	
"HUN"	"LL5"	"1"	"1100.0"	"1100.0"	"1100.0"	
"HUN"	"H5"	"1"	"552.0"	"552.0"	"552.0"	
"HUN"	"Iron, IAB-sLL"	"1"	"2000.0"	"2000.0"	"2000.0"	
"YEM"	"CR2"	"1"	"2000.0"	"2000.0"	"2000.0"	
"YEM"	"H5"	"4"	"24261.25"	"90000.0"	"490.0"	
"YEM"	"Iron"	"3"	"162.67"	"462.0"	"8.0"	
"YEM"	"H6"	"3"	"225.23"	"445.6"	"106.1"	
"YEM"	"L6"	"5"	"248.14"	"704.0"	"17.65"	
"YEM"	"Ureilite"	"1"	"9024.0"	"9024.0"	"9024.0"	
"YEM"	"H4"	"2"	"427.66"	"842.5"	"12.83"	
"YEM"	"CR"	"1"	"1097.72"	"1097.72"	"1097.72"	
"YEM"	"Iron, IIIAB"	"1"	"8267.0"	"8267.0"	"8267.0"	
"YEM"	"L~6"	"1"	"114.04"	"114.04"	"114.04"	
"YEM"	"H~5"	"1"	"762.7"	"762.7"	"762.7"	
"YEM"	"Lunar"	"1"	"100.86"	"100.86"	"100.86"	
"YEM"	"Lunar (feldsp. breccia)"	"1"	"5525.0"	"5525.0"	"5525.0"	
"YEM"	"LL5"	"2"	"1254.42"	"2335.64"	"173.2"	
"YEM"	"L4"	"1"	"118.1"	"118.1"	"118.1"	
"YEM"	"H3.8-an"	"1"	"241.0"	"241.0"	"241.0"	
"YEM"	"H3"	"1"	"3700.0"	"3700.0"	"3700.0"	
"AFG"	"L6"	"1"	"299.0"	"299.0"	"299.0"	
"SSD"	"Howardite"	"1"	"11355.0"	"11355.0"	"11355.0"	
"SSD"	"L5"	"1"	"2000.0"	"2000.0"	"2000.0"	
"SSD"	"H6"	"1"	"3200.0"	"3200.0"	"3200.0"	
"KAZ"	"L6"	"2"	"2250.0"	"3500.0"	"1000.0"	
"KAZ"	"LL6"	"1"	"3000.0"	"3000.0"	"3000.0"	
"KAZ"	"H5"	"2"	"1161.25"	"2180.0"	"142.5"	
"KAZ"	"H6"	"1"	"45.0"	"45.0"	"45.0"	
"KAZ"	"Iron, IAB-sLL"	"1"	"48250.0"	"48250.0"	"48250.0"	
"KAZ"	"Iron, IIC"	"1"	"11200.0"	"11200.0"	"11200.0"	
"KAZ"	"Iron, IIF"	"1"	"12600.0"	"12600.0"	"12600.0"	
"KAZ"	"CV3"	"1"	"21000.0"	"21000.0"	"21000.0"	
"KAZ"	"H4"	"1"	"1771.9"	"1771.9"	"1771.9"	
"KAZ"	"Iron, IVA"	"1"	"3055.0"	"3055.0"	"3055.0"	
"KAZ"	"Pallasite, PMG-an"	"1"	"4500.0"	"4500.0"	"4500.0"	
"AUT"	"L4"	"1"	"7000.0"	"7000.0"	"7000.0"	
"AUT"	"L6"	"2"	"10562.5"	"19000.0"	"2125.0"	
"AUT"	"EL6"	"1"	"6189.0"	"6189.0"	"6189.0"	
"AUT"	"LL6"	"1"	"724.0"	"724.0"	"724.0"	
"AUT"	"OC"	"1"	"5.0"	"5.0"	"5.0"	
"AUT"	"H4"	"1"	"15000.0"	"15000.0"	"15000.0"	
"BEL"	"L6"	"3"	"5733.33"	"14500.0"	"700.0"	
"LVA"	"H4"	"1"	"5213.0"	"5213.0"	"5213.0"	
"LVA"	"H5"	"1"	"5800.0"	"5800.0"	"5800.0"	
"LVA"	"L6"	"1"	"10250.0"	"10250.0"	"10250.0"	
"MMR"	"L5"	"1"	"540.0"	"540.0"	"540.0"	
"MMR"	"Iron, IIIAB"	"1"	"737.6"	"737.6"	"737.6"	
"MMR"	"H4"	"1"	"6045.0"	"6045.0"	"6045.0"	
"ZWE"	"H3-5"	"1"	"666.6"	"666.6"	"666.6"	
"ZWE"	"LL6"	"1"	"22300.0"	"22300.0"	"22300.0"	
"ZWE"	"Iron, IID"	"1"	"71500.0"	"71500.0"	"71500.0"	
"MDG"	"L6"	"1"	"6000.0"	"6000.0"	"6000.0"	
"MUS"	"L6"	"1"	"220.0"	"220.0"	"220.0"	
"NZL"	"CV3"	"1"	"4500.0"	"4500.0"	"4500.0"	
"NZL"	"Iron, IIIAB"	"3"	"32266.67"	"54000.0"	"9200.0"	
"NZL"	"L6"	"54"	"190.05"	"2341.9"	"0.8"	
"NZL"	"H4"	"10"	"1104.76"	"7500.0"	"5.3"	
"NZL"	"L5"	"14"	"1980.04"	"25066.1"	"7.3"	
"NZL"	"H5"	"64"	"427.01"	"7296.7"	"2.7"	
"NZL"	"Ureilite"	"2"	"1579.65"	"1699.5"	"1459.8"	
"NZL"	"H3.7"	"1"	"778.3"	"778.3"	"778.3"	
"NZL"	"Lodranite"	"1"	"948.8"	"948.8"	"948.8"	
"NZL"	"H6"	"52"	"781.66"	"29000.0"	"3.7"	
"NZL"	"L4"	"8"	"99.4"	"320.6"	"2.7"	
"NZL"	"LL6"	"2"	"69.05"	"123.2"	"14.9"	
"NZL"	"CR2"	"2"	"71.65"	"128.9"	"14.4"	
"NZL"	"CM2"	"2"	"127.4"	"202.9"	"51.9"	
"NZL"	"Eucrite-br"	"23"	"141.1"	"1622.7"	"12.9"	
"NZL"	"H3.8"	"4"	"138.87"	"337.4"	"22.3"	
"NZL"	"Acapulcoite"	"1"	"22.4"	"22.4"	"22.4"	
"NZL"	"Howardite"	"2"	"19.8"	"32.6"	"7.0"	
"NZL"	"Eucrite-unbr"	"1"	"779.2"	"779.2"	"779.2"	
"NZL"	"CK4"	"1"	"7.0"	"7.0"	"7.0"	
"NZL"	"Diogenite"	"1"	"12.7"	"12.7"	"12.7"	
"NZL"	"LL5"	"1"	"22.1"	"22.1"	"22.1"	
"NZL"	"L3.8"	"2"	"21.05"	"34.1"	"8.0"	
"NZL"	"EH3"	"1"	"33.6"	"33.6"	"33.6"	
"NZL"	"H4/5"	"1"	"7100.0"	"7100.0"	"7100.0"	
"NZL"	"Iron, ungrouped"	"1"	"2480.7"	"2480.7"	"2480.7"	
"NZL"	"L3.4"	"1"	"186.5"	"186.5"	"186.5"	
"NZL"	"R3"	"4"	"34.88"	"43.7"	"14.6"	
"NZL"	"H3.3"	"1"	"2733.0"	"2733.0"	"2733.0"	
"LKA"	"L"	"1"	"25.5"	"25.5"	"25.5"	
"LKA"	"L6"	"1"	"4000.0"	"4000.0"	"4000.0"	
"IRN"	"H6"	"1"	"2700.0"	"2700.0"	"2700.0"	
"IRN"	"Mesosiderite-B2"	"1"	"54000.0"	"54000.0"	"54000.0"	
"IRN"	"H5"	"1"	"1074.0"	"1074.0"	"1074.0"	
"NCL"	"H4"	"1"	"347.0"	"347.0"	"347.0"	
"EST"	"L6"	"1"	"6000.0"	"6000.0"	"6000.0"	
"EST"	"EL6"	"1"	"23250.0"	"23250.0"	"23250.0"	
"EST"	"L4"	"1"	"28500.0"	"28500.0"	"28500.0"	
"EST"	"Iron, IAB-MG"	"1"	"2250.0"	"2250.0"	"2250.0"	
"VNM"	"H4"	"1"	"500.0"	"500.0"	"500.0"	
"VNM"	"L5"	"1"	"11000.0"	"11000.0"	"11000.0"	
"VNM"	"L6"	"1"	"13100.0"	"13100.0"	"13100.0"	
"KHM"	"H4"	"1"	"7800.0"	"7800.0"	"7800.0"	
"KHM"	"L6"	"1"	"96.0"	"96.0"	"96.0"	
"LSO"	"H6"	"1"	"7000.0"	"7000.0"	"7000.0"	
"LSO"	"H4/5"	"1"	"45300.0"	"45300.0"	"45300.0"	
"LSO"	"H"	"1"	"200000.0"	"200000.0"	"200000.0"	
"CHL"	"L6"	"88"	"1990.67"	"100000.0"	"6.7"	
"CHL"	"Iron, IAB-ung"	"3"	"2123.7"	"5000.0"	"91.1"	
"CHL"	"Iron, IIIAB"	"13"	"43885.59"	"320000.0"	"299.7"	
"CHL"	"Iron, IIE-an"	"1"	"12000.0"	"12000.0"	"12000.0"	
"CHL"	"Iron, IAB complex"	"3"	"12142.67"	"19500.0"	"1328.0"	
"CHL"	"Iron, IIIE"	"1"	"2500.0"	"2500.0"	"2500.0"	
"CHL"	"Eucrite-mmict"	"1"	"500.0"	"500.0"	"500.0"	
"CHL"	"H6"	"50"	"508.47"	"7090.0"	"1.1"	
"CHL"	"H5"	"107"	"875.75"	"29300.0"	"1.9"	
"CHL"	"L4"	"45"	"920.6"	"25000.0"	"17.0"	
"CHL"	"H4"	"49"	"423.28"	"8100.0"	"7.0"	
"CHL"	"LL3"	"1"	"61.1"	"61.1"	"61.1"	
"CHL"	"Iron, IVB"	"3"	"5886.67"	"12500.0"	"1980.0"	
"CHL"	"Mesosiderite"	"2"	"618.75"	"1200.0"	"37.5"	
"CHL"	"H5/6"	"6"	"144.55"	"701.0"	"10.3"	
"CHL"	"CO3"	"3"	"49.59"	"98.0"	"5.2"	
"CHL"	"CR2"	"1"	"5.2"	"5.2"	"5.2"	
"CHL"	"L~5"	"1"	"329.0"	"329.0"	"329.0"	
"CHL"	"H~5"	"13"	"1991.23"	"12110.0"	"42.0"	
"CHL"	"L5"	"32"	"715.84"	"12800.0"	"1.3"	
"CHL"	"H~6"	"2"	"811.25"	"1569.0"	"53.5"	
"CHL"	"L~6"	"12"	"371.17"	"1178.0"	"39.0"	
"CHL"	"LL5"	"6"	"563.08"	"2625.0"	"20.0"	
"CHL"	"Iron, IIIF"	"1"	"20600.0"	"20600.0"	"20600.0"	
"CHL"	"Iron, IAB-MG"	"1"	"20000.0"	"20000.0"	"20000.0"	
"CHL"	"Iron, ungrouped"	"1"	"280.0"	"280.0"	"280.0"	
"CHL"	"LL6"	"12"	"289.71"	"2000.0"	"13.9"	
"CHL"	"H3"	"9"	"901.43"	"6038.0"	"9.9"	
"CHL"	"H4/5"	"3"	"31.47"	"65.0"	"11.5"	
"CHL"	"CK5"	"1"	"180.0"	"180.0"	"180.0"	
"CHL"	"H4-6"	"1"	"51.8"	"51.8"	"51.8"	
"CHL"	"Acapulcoite"	"3"	"28.47"	"44.3"	"11.1"	
"CHL"	"L5-6"	"1"	"229.0"	"229.0"	"229.0"	
"CHL"	"C2-ung"	"1"	"1.8"	"1.8"	"1.8"	
"CHL"	"L5/6"	"1"	"55.0"	"55.0"	"55.0"	
"CHL"	"Iron, IIG"	"2"	"20250.0"	"27400.0"	"13100.0"	
"CHL"	"Pallasite, PMG"	"2"	"475850.0"	"920000.0"	"31700.0"	
"CHL"	"Diogenite-pm"	"1"	"73.0"	"73.0"	"73.0"	
"CHL"	"Iron, IVA"	"4"	"8173.75"	"15500.0"	"1500.0"	
"CHL"	"Iron, IIAB"	"4"	"92332.5"	"300000.0"	"14830.0"	
"CHL"	"Iron, IAB?"	"1"	"2000.0"	"2000.0"	"2000.0"	
"CHL"	"L4/5"	"2"	"5650.0"	"10000.0"	"1300.0"	
"CHL"	"L/LL4-6"	"1"	"3650.0"	"3650.0"	"3650.0"	
"CHL"	"L/LL4"	"1"	"2407.0"	"2407.0"	"2407.0"	
"CHL"	"L3.1"	"1"	"8250.0"	"8250.0"	"8250.0"	
"CHL"	"Iron, IID"	"1"	"6580.0"	"6580.0"	"6580.0"	
"CHL"	"H3.6"	"1"	"242.1"	"242.104"	"242.104"	
"CHL"	"H3.8"	"2"	"64.03"	"107.0"	"21.06"	
"CHL"	"L3"	"3"	"137.33"	"218.0"	"49.0"	
"CHL"	"H3-5"	"2"	"116.75"	"199.0"	"34.5"	
"CHL"	"H/L6"	"1"	"88.1"	"88.1"	"88.1"	
"CHL"	"CV3"	"1"	"18.0"	"18.0"	"18.0"	
"CHL"	"Eucrite-br"	"1"	"49.8"	"49.8"	"49.8"	
"CHL"	"LL3.1-3.5"	"1"	"80.1"	"80.1"	"80.1"	
"CHL"	"Diogenite"	"1"	"18.8"	"18.8"	"18.8"	
"CHL"	"EL5"	"1"	"163.9"	"163.9"	"163.9"	
"CHL"	"CM2"	"3"	"112.73"	"184.1"	"47.4"	
"CHL"	"EL6"	"1"	"43.0"	"43.0"	"43.0"	
"CHL"	"Mesosiderite-A1"	"1"	"3828000.0"	"3828000.0"	"3828000.0"	
"CHL"	"L/LL5"	"1"	"338.1"	"338.1"	"338.1"	
"CHL"	"LL4"	"1"	"197.6"	"197.6"	"197.6"	
"GRC"	"H4"	"1"	"8500.0"	"8500.0"	"8500.0"	
"VEN"	"H5"	"1"	"4590.0"	"4590.0"	"4590.0"	
"VEN"	"L5"	"1"	"50000.0"	"50000.0"	"50000.0"	
"VEN"	"Iron, IIAB"	"1"	"30000.0"	"30000.0"	"30000.0"	
"LBY"	"H5"	"255"	"977.95"	"30440.0"	"1.5"	
"LBY"	"H4"	"90"	"1706.81"	"44000.0"	"16.0"	
"LBY"	"L5/6"	"15"	"1526.87"	"11953.0"	"23.0"	
"LBY"	"L6"	"360"	"1398.18"	"150000.0"	"6.0"	
"LBY"	"CK6"	"1"	"46.0"	"46.0"	"46.0"	
"LBY"	"H5/6"	"38"	"1069.29"	"27064.0"	"9.0"	
"LBY"	"LL6"	"72"	"683.54"	"12000.0"	"8.0"	
"LBY"	"H6"	"180"	"818.33"	"18500.0"	"12.9"	
"LBY"	"CO3"	"53"	"2623.83"	"95000.0"	"21.0"	
"LBY"	"R3.5-6"	"1"	"205.0"	"205.0"	"205.0"	
"LBY"	"L4/5"	"11"	"518.91"	"1250.0"	"96.0"	
"LBY"	"LL3-6"	"1"	"362.0"	"362.0"	"362.0"	
"LBY"	"H3.9-6"	"2"	"333.5"	"404.0"	"263.0"	
"LBY"	"H5-6"	"20"	"490.45"	"2195.0"	"21.0"	
"LBY"	"L5"	"79"	"913.31"	"15770.0"	"10.9"	
"LBY"	"LL4-6"	"6"	"786.17"	"2540.0"	"147.0"	
"LBY"	"LL3.8"	"1"	"957.0"	"957.0"	"957.0"	
"LBY"	"C3-ung"	"5"	"404.68"	"703.0"	"44.4"	
"LBY"	"LL5-6"	"11"	"1485.64"	"7141.0"	"42.0"	
"LBY"	"Ureilite"	"26"	"227.75"	"1998.0"	"8.0"	
"LBY"	"L3-4"	"1"	"153.0"	"153.0"	"153.0"	
"LBY"	"Ureilite-pmict"	"9"	"394.08"	"2106.0"	"17.92"	
"LBY"	"L4-5"	"2"	"363.16"	"706.0"	"20.32"	
"LBY"	"L~6"	"1"	"11.65"	"11.65"	"11.65"	
"LBY"	"LL~6"	"1"	"176.78"	"176.78"	"176.78"	
"LBY"	"LL7"	"1"	"33.6"	"33.6"	"33.6"	
"LBY"	"LL5"	"14"	"403.86"	"1616.0"	"68.0"	
"LBY"	"LL4"	"7"	"861.0"	"2459.0"	"54.03"	
"LBY"	"L3"	"6"	"351.88"	"1053.0"	"44.3"	
"LBY"	"CK4/5"	"3"	"186.36"	"492.0"	"10.09"	
"LBY"	"EL4"	"3"	"501.05"	"1378.0"	"20.15"	
"LBY"	"H3/4"	"3"	"226.33"	"321.0"	"96.0"	
"LBY"	"Martian (shergottite)"	"7"	"1262.18"	"4012.4"	"6.2"	
"LBY"	"L4"	"32"	"743.71"	"8261.0"	"0.41"	
"LBY"	"CV3"	"8"	"387.91"	"1567.0"	"19.0"	
"LBY"	"Lunar"	"1"	"801.0"	"801.0"	"801.0"	
"LBY"	"Lunar (feldsp. breccia)"	"2"	"907.9"	"1815.0"	"0.8"	
"LBY"	"Eucrite-pmict"	"8"	"501.64"	"1605.0"	"56.12"	
"LBY"	"Eucrite"	"11"	"503.9"	"2210.0"	"77.9"	
"LBY"	"L3-5"	"2"	"108.0"	"116.0"	"100.0"	
"LBY"	"LL3.9"	"2"	"948.5"	"1700.0"	"197.0"	
"LBY"	"H4-6"	"4"	"216.5"	"380.0"	"83.0"	
"LBY"	"H3.9"	"6"	"609.85"	"2345.0"	"158.1"	
"LBY"	"L3.9-6"	"1"	"172.0"	"172.0"	"172.0"	
"LBY"	"H-an"	"2"	"46.5"	"69.0"	"24.0"	
"LBY"	"Lunar (anorth)"	"2"	"969.0"	"1425.0"	"513.0"	
"LBY"	"L/LL3-6"	"1"	"68.0"	"68.0"	"68.0"	
"LBY"	"L/LL3-5"	"1"	"125.0"	"125.0"	"125.0"	
"LBY"	"L4-6"	"1"	"299.0"	"299.0"	"299.0"	
"LBY"	"LL3"	"5"	"137.44"	"278.0"	"8.7"	
"LBY"	"H3-5"	"6"	"334.83"	"525.0"	"118.0"	
"LBY"	"L/LL3"	"4"	"1167.75"	"3294.0"	"33.0"	
"LBY"	"H3"	"9"	"1438.44"	"5150.0"	"50.0"	
"LBY"	"L5-6"	"8"	"428.21"	"680.0"	"166.0"	
"LBY"	"H/L3.5"	"1"	"1001.0"	"1001.0"	"1001.0"	
"LBY"	"H/L3"	"1"	"68.0"	"68.0"	"68.0"	
"LBY"	"Eucrite-mmict"	"6"	"638.57"	"1425.0"	"21.44"	
"LBY"	"H3-4"	"1"	"447.0"	"447.0"	"447.0"	
"LBY"	"H3.5"	"1"	"193.0"	"193.0"	"193.0"	
"LBY"	"Iron, IAB complex"	"1"	"5100.0"	"5100.0"	"5100.0"	
"LBY"	"CK5"	"1"	"946.0"	"946.0"	"946.0"	
"LBY"	"Iron, IIAB"	"1"	"156.0"	"156.0"	"156.0"	
"LBY"	"R3-4"	"1"	"171.0"	"171.0"	"171.0"	
"LBY"	"H4/5"	"20"	"965.04"	"7769.0"	"29.0"	
"LBY"	"CK3-an"	"1"	"353.0"	"353.0"	"353.0"	
"LBY"	"H3.6"	"1"	"188.0"	"188.0"	"188.0"	
"LBY"	"LL4-5"	"4"	"363.75"	"1055.0"	"73.0"	
"LBY"	"H3.4"	"1"	"269.0"	"269.0"	"269.0"	
"LBY"	"CM2"	"1"	"97.0"	"97.0"	"97.0"	
"LBY"	"CR2"	"1"	"32.5"	"32.5"	"32.5"	
"LBY"	"H/L6"	"1"	"90.0"	"90.0"	"90.0"	
"LBY"	"LL3.3"	"1"	"340.0"	"340.0"	"340.0"	
"LBY"	"Howardite"	"7"	"3185.14"	"18800.0"	"23.0"	
"LBY"	"H4-5"	"5"	"1416.6"	"2469.0"	"200.0"	
"LBY"	"L3/4"	"3"	"49.97"	"78.0"	"28.9"	
"LBY"	"H-imp melt"	"1"	"22.6"	"22.6"	"22.6"	
"LBY"	"H3-6"	"1"	"114.0"	"114.0"	"114.0"	
"LBY"	"Achondrite-ung"	"1"	"130.0"	"130.0"	"130.0"	
"LBY"	"L/LL6"	"3"	"1286.0"	"3145.0"	"70.0"	
"LBY"	"CR"	"1"	"107.0"	"107.0"	"107.0"	
"LBY"	"Iron, IIIAB"	"1"	"2575.0"	"2575.0"	"2575.0"	
"LBY"	"Iron, ungrouped"	"1"	"1600000.0"	"1600000.0"	"1600000.0"	
"LBY"	"L/LL5/6"	"1"	"339.0"	"339.0"	"339.0"	
"LBY"	"H3.8/4"	"1"	"143.0"	"143.0"	"143.0"	
"LBY"	"C4-ung"	"1"	"569.0"	"569.0"	"569.0"	
"LBY"	"R4"	"1"	"352.0"	"352.0"	"352.0"	
"LBY"	"H3.8-4"	"1"	"50000.0"	"50000.0"	"50000.0"	
"LBY"	"L3.8"	"1"	"648.0"	"648.0"	"648.0"	
"LBY"	"Chondrite-ung"	"1"	"936.0"	"936.0"	"936.0"	
"LBY"	"Winonaite"	"1"	"259.0"	"259.0"	"259.0"	
"LBY"	"L3-6"	"1"	"1209.0"	"1209.0"	"1209.0"	
"LBY"	"CBb"	"1"	"3173.0"	"3173.0"	"3173.0"	
"LBY"	"CK4"	"3"	"10098.67"	"26500.0"	"198.0"	
"LBY"	"H~6"	"1"	"2318.4"	"2318.4"	"2318.4"	
"LBY"	"Iron, IVA"	"1"	"1040.0"	"1040.0"	"1040.0"	
"LBY"	"Lunar (bas. breccia)"	"1"	"124.0"	"124.0"	"124.0"	
"LBY"	"Iron, IAB-sHL"	"1"	"593.0"	"593.0"	"593.0"	
"LBY"	"L/LL5"	"1"	"459.0"	"459.0"	"459.0"	
"BIH"	"L6"	"1"	"95000.0"	"95000.0"	"95000.0"	
"BIH"	"Iron, IAB-MG"	"1"	"3900.0"	"3900.0"	"3900.0"	
"OMN"	"L4"	"137"	"935.0"	"37000.0"	"1.7"	
"OMN"	"H5"	"553"	"1135.44"	"44790.0"	"0.26"	
"OMN"	"L5"	"256"	"11151.42"	"1750000.0"	"7.76"	
"OMN"	"L6"	"562"	"2368.97"	"550000.0"	"0.26"	
"OMN"	"H4"	"310"	"781.07"	"14974.0"	"0.18"	
"OMN"	"H~5"	"74"	"835.81"	"42850.0"	"0.5"	
"OMN"	"L~6"	"61"	"734.99"	"16879.1"	"1.2"	
"OMN"	"L~3"	"1"	"362.7"	"362.7"	"362.7"	
"OMN"	"H~4"	"14"	"619.98"	"3665.1"	"2.6"	
"OMN"	"L3"	"12"	"1367.93"	"7700.0"	"61.0"	
"OMN"	"H4/5"	"45"	"6057.19"	"256000.0"	"3.0"	
"OMN"	"LL6"	"48"	"604.6"	"3548.08"	"12.0"	
"OMN"	"L4-6"	"8"	"513.66"	"2081.8"	"1.6"	
"OMN"	"L(LL)3.5-3.7"	"1"	"1228.1"	"1228.1"	"1228.1"	
"OMN"	"H6"	"315"	"668.4"	"11643.0"	"0.37"	
"OMN"	"Achondrite-ung"	"5"	"389.32"	"1411.8"	"17.0"	
"OMN"	"L4-5"	"10"	"20873.63"	"200000.0"	"15.8"	
"OMN"	"Iron, IIIAB"	"1"	"500.0"	"500.0"	"500.0"	
"OMN"	"Eucrite-cm"	"2"	"10838.4"	"21270.0"	"406.8"	
"OMN"	"L3.3"	"1"	"2200.0"	"2200.0"	"2200.0"	
"OMN"	"LL7"	"5"	"257.98"	"694.9"	"9.5"	
"OMN"	"CK3"	"2"	"159.0"	"184.0"	"134.0"	
"OMN"	"Howardite"	"6"	"515.75"	"1558.0"	"23.9"	
"OMN"	"Martian (shergottite)"	"15"	"859.44"	"8579.0"	"6.1"	
"OMN"	"H5/6"	"62"	"907.28"	"14944.0"	"26.4"	
"OMN"	"H3.9"	"18"	"728.72"	"5988.0"	"12.0"	
"OMN"	"Lunar (anorth)"	"43"	"83.24"	"751.0"	"2.0"	
"OMN"	"H5-6"	"11"	"298.31"	"850.7"	"31.0"	
"OMN"	"L5/6"	"20"	"1727.65"	"20000.0"	"54.0"	
"OMN"	"L4/5"	"11"	"567.93"	"2517.0"	"5.757"	
"OMN"	"Eucrite"	"10"	"361.92"	"980.0"	"30.92"	
"OMN"	"H3"	"24"	"868.81"	"10175.0"	"22.0"	
"OMN"	"EH4"	"1"	"63.53"	"63.53"	"63.53"	
"OMN"	"H(L)3-an"	"1"	"271.0"	"271.0"	"271.0"	
"OMN"	"L(LL)3"	"2"	"56.35"	"69.7"	"43.0"	
"OMN"	"H(L)3"	"1"	"420.1"	"420.1"	"420.1"	
"OMN"	"H3-6"	"5"	"671.84"	"1806.0"	"61.31"	
"OMN"	"H4-6"	"32"	"3143.76"	"43508.2"	"12.6"	
"OMN"	"LL5"	"32"	"644.43"	"4670.0"	"48.0"	
"OMN"	"CV3"	"12"	"182.03"	"815.0"	"2.72"	
"OMN"	"H3-5"	"9"	"1032.36"	"4261.2"	"132.0"	
"OMN"	"L~5"	"24"	"1048.08"	"17973.0"	"3.4"	
"OMN"	"Ureilite"	"25"	"850.71"	"5079.0"	"12.92"	
"OMN"	"LL4"	"18"	"557.87"	"2510.0"	"32.0"	
"OMN"	"Lunar"	"10"	"86.91"	"213.0"	"16.5"	
"OMN"	"Acapulcoite"	"4"	"801.5"	"2697.0"	"62.0"	
"OMN"	"R3"	"1"	"81.4"	"81.4"	"81.4"	
"OMN"	"L3.8"	"3"	"1850.6"	"4936.0"	"142.0"	
"OMN"	"Diogenite-pm"	"1"	"42.0"	"42.0"	"42.0"	
"OMN"	"L7"	"1"	"4999.0"	"4999.0"	"4999.0"	
"OMN"	"CM2"	"4"	"103.3"	"381.0"	"6.18"	
"OMN"	"Eucrite-pmict"	"17"	"121.29"	"898.0"	"2.5"	
"OMN"	"L/LL5"	"2"	"49.0"	"86.0"	"12.0"	
"OMN"	"L/LL6"	"2"	"30.0"	"30.0"	"30.0"	
"OMN"	"L/LL4"	"5"	"900.57"	"4235.0"	"10.2"	
"OMN"	"LL~6"	"3"	"616.48"	"1802.0"	"5.4"	
